Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,exchange,Symbol
2025-02-10 00:00:00+01:00,7977.759765625,8014.1298828125,7971.14990234375,8006.22021484375,69365400,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-02-11 00:00:00+01:00,8013.009765625,8037.240234375,7995.64990234375,8028.89990234375,63982300,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-02-12 00:00:00+01:00,8039.60986328125,8067.06982421875,7984.72021484375,8042.18994140625,83614200,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-02-13 00:00:00+01:00,8120.81005859375,8176.1201171875,8091.419921875,8164.10986328125,100733100,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-02-14 00:00:00+01:00,8164.6201171875,8212.6396484375,8155.4501953125,8178.5400390625,84064800,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-02-17 00:00:00+01:00,8181.39990234375,8199.0400390625,8165.89990234375,8189.1298828125,57770100,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-02-18 00:00:00+01:00,8205.9404296875,8225.1298828125,8160.60986328125,8206.5595703125,71132800,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-02-19 00:00:00+01:00,8205.4404296875,8208.669921875,8097.14013671875,8110.5400390625,76876600,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-02-20 00:00:00+01:00,8140.77978515625,8172.759765625,8107.31005859375,8122.580078125,80101800,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-02-21 00:00:00+01:00,8138.240234375,8180.72021484375,8126.8701171875,8154.509765625,85167900,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-02-24 00:00:00+01:00,8138.85986328125,8150.64013671875,8064.669921875,8090.990234375,70669300,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-02-25 00:00:00+01:00,8065.35986328125,8107.10986328125,8043.1298828125,8051.06982421875,84120800,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-02-26 00:00:00+01:00,8103.72998046875,8169.35009765625,8084.0498046875,8143.919921875,89949900,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-02-27 00:00:00+01:00,8104.22998046875,8136.85986328125,8048.27001953125,8102.52001953125,93870400,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-02-28 00:00:00+01:00,8047.0400390625,8111.6298828125,8031.47998046875,8111.6298828125,132221800,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-03 00:00:00+01:00,8139.1298828125,8257.8798828125,8087.31005859375,8199.7099609375,91389800,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-04 00:00:00+01:00,8112.1298828125,8136.27001953125,8001.14990234375,8047.919921875,109307000,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-05 00:00:00+01:00,8174.080078125,8245.240234375,8151.47021484375,8173.75,114727300,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-06 00:00:00+01:00,8226.1904296875,8229.4404296875,8103.5400390625,8197.669921875,111802200,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-07 00:00:00+01:00,8163.2998046875,8177.85009765625,8066.14990234375,8120.7998046875,103415600,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-10 00:00:00+01:00,8161.52978515625,8174.58984375,8039.35986328125,8047.60009765625,104956400,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-11 00:00:00+01:00,8092.02001953125,8111.22021484375,7921.0498046875,7941.91015625,102843400,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-12 00:00:00+01:00,8006.0400390625,8072.4501953125,7938.85009765625,7988.9599609375,89409700,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-13 00:00:00+01:00,7983.56982421875,8032.64990234375,7927.830078125,7938.2099609375,82347100,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-14 00:00:00+01:00,7924.22021484375,8044.43994140625,7916.580078125,8028.27978515625,80007200,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-17 00:00:00+01:00,8034.22998046875,8087.60009765625,8010.7099609375,8073.97998046875,68242800,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-18 00:00:00+01:00,8100.89013671875,8140.08984375,8090.6298828125,8114.56982421875,78614400,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-19 00:00:00+01:00,8104.66015625,8181.85009765625,8096.5,8171.47021484375,67187300,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-20 00:00:00+01:00,8164.08984375,8167.47998046875,8062.14013671875,8094.2001953125,71330200,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-21 00:00:00+01:00,8062.27001953125,8075.43994140625,8010.259765625,8042.9501953125,145105800,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-24 00:00:00+01:00,8104.7099609375,8114.4501953125,8002.33984375,8022.330078125,61431800,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-25 00:00:00+01:00,8042.72998046875,8142.509765625,8042.72998046875,8108.58984375,66802100,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-26 00:00:00+01:00,8121.990234375,8127.91015625,8025.2099609375,8030.68017578125,68178000,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-27 00:00:00+01:00,7968.7998046875,8015.89013671875,7926.93017578125,7990.10986328125,71336700,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-28 00:00:00+01:00,7949.22998046875,7975.5498046875,7894.6201171875,7916.080078125,74145700,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-03-31 00:00:00+02:00,7849.31982421875,7853.2099609375,7753.740234375,7790.7099609375,93214500,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-01 00:00:00+02:00,7837.4501953125,7884.35009765625,7814.72998046875,7876.35986328125,73679000,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-02 00:00:00+02:00,7850.8798828125,7859.41015625,7792.97998046875,7858.830078125,66242600,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-03 00:00:00+02:00,7689.60986328125,7740.91015625,7585.0,7598.97998046875,115848900,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-04 00:00:00+02:00,7546.43017578125,7552.52001953125,7215.759765625,7274.9501953125,177451600,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-07 00:00:00+02:00,6804.83984375,7285.72998046875,6763.759765625,6927.1201171875,197563800,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-08 00:00:00+02:00,7036.169921875,7179.490234375,6952.1201171875,7100.419921875,118583500,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-09 00:00:00+02:00,6902.419921875,6999.35009765625,6792.56982421875,6863.02001953125,122317100,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-10 00:00:00+02:00,7296.5,7384.47021484375,7126.02001953125,7126.02001953125,125588200,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-11 00:00:00+02:00,7191.47998046875,7204.60009765625,7007.6298828125,7104.7998046875,89406900,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-14 00:00:00+02:00,7238.009765625,7308.759765625,7222.85986328125,7273.1201171875,77135600,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-15 00:00:00+02:00,7255.06005859375,7344.2001953125,7239.72998046875,7335.39990234375,76652500,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-16 00:00:00+02:00,7276.39013671875,7332.14013671875,7243.77001953125,7329.97021484375,69618700,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-17 00:00:00+02:00,7311.91015625,7331.64013671875,7257.77001953125,7285.85986328125,60437800,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-22 00:00:00+02:00,7284.7099609375,7326.47021484375,7218.2998046875,7326.47021484375,75618400,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-23 00:00:00+02:00,7403.93017578125,7555.169921875,7403.93017578125,7482.35986328125,94945000,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-24 00:00:00+02:00,7448.4599609375,7507.2998046875,7411.02978515625,7502.77978515625,70597400,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-25 00:00:00+02:00,7565.35009765625,7574.25,7525.1298828125,7536.259765625,71766900,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-28 00:00:00+02:00,7564.259765625,7618.5498046875,7564.259765625,7573.759765625,67007800,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-29 00:00:00+02:00,7572.22998046875,7588.43017578125,7533.56982421875,7555.8701171875,69142800,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-04-30 00:00:00+02:00,7586.64990234375,7609.31982421875,7512.22998046875,7593.8701171875,111554900,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-02 00:00:00+02:00,7710.080078125,7779.7001953125,7679.009765625,7770.47998046875,80868800,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-05 00:00:00+02:00,7735.58984375,7747.490234375,7713.16015625,7727.93017578125,46759300,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-06 00:00:00+02:00,7743.06982421875,7746.27978515625,7647.77978515625,7696.919921875,60335900,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-07 00:00:00+02:00,7668.18017578125,7678.9501953125,7613.2001953125,7626.83984375,61695900,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-08 00:00:00+02:00,7657.02978515625,7719.830078125,7646.009765625,7694.43994140625,62217600,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-09 00:00:00+02:00,7732.02001953125,7767.06982421875,7723.14013671875,7743.75,55902300,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-12 00:00:00+02:00,7800.18017578125,7880.2900390625,7783.68994140625,7850.10009765625,86218100,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-13 00:00:00+02:00,7842.7900390625,7879.39013671875,7840.85986328125,7873.830078125,57046800,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-14 00:00:00+02:00,7875.39013671875,7877.740234375,7805.7001953125,7836.7900390625,66229500,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-15 00:00:00+02:00,7806.1201171875,7853.47021484375,7800.3701171875,7853.47021484375,62402300,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-16 00:00:00+02:00,7874.93017578125,7915.43017578125,7855.72021484375,7886.68994140625,67204200,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-19 00:00:00+02:00,7854.10986328125,7883.6298828125,7824.419921875,7883.6298828125,56011100,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-20 00:00:00+02:00,7899.85986328125,7955.52978515625,7878.56982421875,7942.419921875,65943600,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-21 00:00:00+02:00,7913.740234375,7930.60986328125,7873.169921875,7910.490234375,57998400,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-22 00:00:00+02:00,7870.56982421875,7887.10009765625,7807.0498046875,7864.43994140625,61205200,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-23 00:00:00+02:00,7876.8701171875,7888.97021484375,7620.39990234375,7734.39990234375,79976100,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-26 00:00:00+02:00,7833.1298828125,7840.2998046875,7799.81005859375,7828.1298828125,45804600,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-27 00:00:00+02:00,7816.509765625,7856.39990234375,7808.1201171875,7826.7900390625,51608000,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-28 00:00:00+02:00,7825.419921875,7853.66015625,7787.580078125,7788.10009765625,59924500,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-29 00:00:00+02:00,7866.77001953125,7869.919921875,7779.72021484375,7779.72021484375,38396900,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-05-30 00:00:00+02:00,7776.0400390625,7811.490234375,7747.89990234375,7751.89013671875,126162300,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-02 00:00:00+02:00,7714.91015625,7744.27978515625,7668.89990234375,7737.2001953125,59191900,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-03 00:00:00+02:00,7752.27978515625,7765.4599609375,7699.240234375,7763.83984375,58270900,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-04 00:00:00+02:00,7795.06005859375,7843.2099609375,7779.35986328125,7804.669921875,60842600,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-05 00:00:00+02:00,7811.18017578125,7848.08984375,7761.5400390625,7790.27001953125,53717400,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-06 00:00:00+02:00,7794.8798828125,7815.0,7769.83984375,7804.8701171875,43299700,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-09 00:00:00+02:00,7796.259765625,7812.72998046875,7772.08984375,7791.47021484375,39647500,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-10 00:00:00+02:00,7784.580078125,7815.43994140625,7769.509765625,7804.330078125,61379600,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-11 00:00:00+02:00,7810.83984375,7840.02001953125,7775.89990234375,7775.89990234375,58253000,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-12 00:00:00+02:00,7741.0400390625,7783.64013671875,7698.22998046875,7765.10986328125,57177200,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-13 00:00:00+02:00,7670.0400390625,7713.68017578125,7659.1298828125,7684.68017578125,74634100,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-16 00:00:00+02:00,7706.83984375,7769.31982421875,7705.27978515625,7742.240234375,66005300,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-17 00:00:00+02:00,7687.169921875,7702.75,7646.759765625,7683.72998046875,63015300,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-18 00:00:00+02:00,7687.419921875,7710.14013671875,7641.1298828125,7656.1201171875,56555500,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-19 00:00:00+02:00,7605.8798828125,7618.759765625,7553.4501953125,7553.4501953125,54333600,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-20 00:00:00+02:00,7597.18017578125,7636.830078125,7575.990234375,7589.66015625,150191600,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-23 00:00:00+02:00,7549.919921875,7597.93994140625,7505.27001953125,7537.56982421875,53135000,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-24 00:00:00+02:00,7656.5400390625,7678.77978515625,7606.31982421875,7615.990234375,69697400,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-25 00:00:00+02:00,7630.33984375,7658.5,7557.240234375,7558.16015625,53189500,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-26 00:00:00+02:00,7587.240234375,7594.89990234375,7532.25,7557.31005859375,70187900,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-27 00:00:00+02:00,7613.35009765625,7691.5498046875,7609.9599609375,7691.5498046875,60467400,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-06-30 00:00:00+02:00,7714.56005859375,7714.56005859375,7660.77978515625,7665.91015625,63121500,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-01 00:00:00+02:00,7674.5400390625,7675.68994140625,7612.39013671875,7662.58984375,56189700,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-02 00:00:00+02:00,7710.72021484375,7770.4501953125,7674.22998046875,7738.419921875,64521800,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-03 00:00:00+02:00,7763.25,7766.919921875,7717.06982421875,7754.5498046875,51421200,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-04 00:00:00+02:00,7713.5400390625,7713.5400390625,7656.68994140625,7696.27001953125,39006400,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-07 00:00:00+02:00,7704.2099609375,7730.97998046875,7682.1201171875,7723.47021484375,49271000,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-08 00:00:00+02:00,7743.56982421875,7771.6201171875,7696.3798828125,7766.7099609375,54942400,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-09 00:00:00+02:00,7799.330078125,7886.7900390625,7790.5498046875,7878.4599609375,59300100,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-10 00:00:00+02:00,7909.85986328125,7940.6201171875,7885.8701171875,7902.25,52841500,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-11 00:00:00+02:00,7873.43017578125,7881.18994140625,7815.18994140625,7829.2900390625,48937000,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-14 00:00:00+02:00,7774.0400390625,7810.5498046875,7764.7998046875,7808.169921875,40409300,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-15 00:00:00+02:00,7818.08984375,7836.1298828125,7766.2099609375,7766.2099609375,48694900,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-16 00:00:00+02:00,7740.14990234375,7778.1298828125,7722.08984375,7722.08984375,64253700,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-17 00:00:00+02:00,7794.419921875,7822.02001953125,7783.64990234375,7822.0,52115700,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-18 00:00:00+02:00,7857.68994140625,7873.2998046875,7815.22998046875,7822.669921875,51242500,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-21 00:00:00+02:00,7825.72998046875,7838.60986328125,7757.68017578125,7798.22021484375,47487000,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-22 00:00:00+02:00,7775.0400390625,7782.66015625,7726.740234375,7744.41015625,47029700,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-23 00:00:00+02:00,7839.7099609375,7869.9599609375,7816.27001953125,7850.43017578125,66792400,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-24 00:00:00+02:00,7873.5,7898.02978515625,7797.27978515625,7818.27978515625,74863300,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-25 00:00:00+02:00,7782.39013671875,7851.4599609375,7759.58984375,7834.580078125,59054700,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-28 00:00:00+02:00,7924.52978515625,7931.14990234375,7794.66015625,7800.8798828125,54179100,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-29 00:00:00+02:00,7834.83984375,7924.6201171875,7833.02001953125,7857.35986328125,57353300,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-30 00:00:00+02:00,7856.009765625,7921.60986328125,7853.5400390625,7861.9599609375,51555900,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-07-31 00:00:00+02:00,7876.58984375,7906.3701171875,7771.97021484375,7771.97021484375,84917700,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-08-01 00:00:00+02:00,7676.39013671875,7691.1201171875,7523.60986328125,7546.16015625,91055600,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-08-04 00:00:00+02:00,7582.77001953125,7632.77001953125,7571.759765625,7632.009765625,57746900,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-08-05 00:00:00+02:00,7670.2001953125,7670.2001953125,7610.56982421875,7621.0400390625,48283700,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-08-06 00:00:00+02:00,7658.919921875,7672.14990234375,7620.97021484375,7635.02978515625,46905700,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-08-07 00:00:00+02:00,7651.39990234375,7737.6298828125,7645.2099609375,7709.31982421875,55875200,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-08-08 00:00:00+02:00,7733.7099609375,7770.89013671875,7710.669921875,7743.0,50735400,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-08-11 00:00:00+02:00,7764.240234375,7764.240234375,7694.33984375,7698.52001953125,41752100,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-08-12 00:00:00+02:00,7730.22021484375,7759.740234375,7702.509765625,7753.419921875,45578600,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-08-13 00:00:00+02:00,7775.22998046875,7819.68994140625,7769.06982421875,7804.97021484375,48809400,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-08-14 00:00:00+02:00,7822.9501953125,7871.39013671875,7818.56982421875,7870.33984375,45938800,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-08-15 00:00:00+02:00,7917.06005859375,7945.27001953125,7896.56005859375,7923.4501953125,45150600,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-08-18 00:00:00+02:00,7929.419921875,7929.419921875,7856.89990234375,7884.0498046875,39333100,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-08-19 00:00:00+02:00,7894.68994140625,7986.81005859375,7892.72021484375,7979.080078125,45661000,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-08-20 00:00:00+02:00,7949.14013671875,8004.33984375,7932.06005859375,7973.02978515625,42249900,0.0,0.0,0,46108410,8257.88,6763.76,7746.1226,7687.2646,PAR,^FCHI
2025-08-21 00:00:00+02:00,7970.75,7970.75,7910.33984375,7938.2900390625,36764300,0.0,0.0,0,54601060,8257.88,6763.76,7766.0483,7704.039,PAR,^FCHI
2025-08-22 00:00:00+02:00,7923.39013671875,7997.35009765625,7923.39013671875,7969.68994140625,40033500,0.0,0.0,0,54601060,8257.88,6763.76,7766.0483,7704.039,PAR,^FCHI
2025-08-25 00:00:00+02:00,7943.0,7946.06982421875,7836.9599609375,7843.0400390625,48417900,0.0,0.0,0,54601060,8257.88,6763.76,7766.0483,7704.039,PAR,^FCHI
2025-08-26 00:00:00+02:00,7726.240234375,7749.240234375,7668.080078125,7709.81005859375,131793500,0.0,0.0,0,54601060,8257.88,6763.76,7766.0483,7704.039,PAR,^FCHI
2025-08-27 00:00:00+02:00,7718.2900390625,7765.169921875,7703.93017578125,7743.93017578125,57293600,0.0,0.0,0,54601060,8257.88,6763.76,7766.0483,7704.039,PAR,^FCHI
2025-08-28 00:00:00+02:00,7770.68994140625,7833.0400390625,7734.9599609375,7762.60009765625,51176800,0.0,0.0,0,54601060,8257.88,6763.76,7766.0483,7704.039,PAR,^FCHI
2025-08-29 00:00:00+02:00,7743.43994140625,7764.2900390625,7702.2099609375,7703.89990234375,53287000,0.0,0.0,0,54601060,8257.88,6763.76,7766.0483,7704.039,PAR,^FCHI
