Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,averageDailyVolume10Day,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,exchange,Symbol
2025-02-14 00:00:00-05:00,19956.8203125,20045.759765625,19932.150390625,20026.76953125,7995720000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-02-18 00:00:00-05:00,20090.55078125,20110.119140625,19909.740234375,20041.259765625,8683170000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-02-19 00:00:00-05:00,19994.5,20099.390625,19928.890625,20056.25,8171530000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-02-20 00:00:00-05:00,20029.189453125,20041.150390625,19795.01953125,19962.359375,7329270000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-02-21 00:00:00-05:00,20006.689453125,20016.66015625,19510.91015625,19524.009765625,8461020000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-02-24 00:00:00-05:00,19590.849609375,19644.23046875,19275.4609375,19286.9296875,7414760000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-02-25 00:00:00-05:00,19242.609375,19256.349609375,18871.51953125,19026.390625,7991440000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-02-26 00:00:00-05:00,19109.3203125,19286.01953125,18966.4609375,19075.259765625,7034450000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-02-27 00:00:00-05:00,19212.359375,19242.689453125,18535.220703125,18544.419921875,7700290000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-02-28 00:00:00-05:00,18477.169921875,18861.330078125,18372.990234375,18847.279296875,8247520000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-03 00:00:00-05:00,18923.359375,18992.30078125,18216.630859375,18350.189453125,8170140000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-04 00:00:00-05:00,18176.4296875,18589.490234375,17956.599609375,18285.16015625,8469180000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-05 00:00:00-05:00,18312.970703125,18604.470703125,18144.73046875,18552.73046875,7048430000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-06 00:00:00-05:00,18204.529296875,18439.240234375,17980.390625,18069.259765625,7686200000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-07 00:00:00-05:00,18029.849609375,18243.580078125,17768.58984375,18196.220703125,8135420000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-10 00:00:00-04:00,17840.3203125,17868.080078125,17291.8203125,17468.3203125,8636040000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-11 00:00:00-04:00,17443.08984375,17687.400390625,17238.240234375,17436.099609375,9177320000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-12 00:00:00-04:00,17711.41015625,17800.099609375,17436.26953125,17648.44921875,7746430000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-13 00:00:00-04:00,17598.560546875,17621.91015625,17239.439453125,17303.009765625,7147050000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-14 00:00:00-04:00,17523.30078125,17773.48046875,17491.080078125,17754.08984375,7093850000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-17 00:00:00-04:00,17722.5390625,17925.939453125,17645.869140625,17808.66015625,6306340000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-18 00:00:00-04:00,17662.5703125,17682.919921875,17431.669921875,17504.119140625,6450530000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-19 00:00:00-04:00,17590.119140625,17917.5390625,17533.939453125,17750.7890625,6302310000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-20 00:00:00-04:00,17586.060546875,17903.19921875,17576.8203125,17691.630859375,6098330000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-21 00:00:00-04:00,17519.83984375,17798.060546875,17474.810546875,17784.05078125,8837930000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-24 00:00:00-04:00,18046.189453125,18210.05078125,18030.6796875,18188.58984375,6787790000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-25 00:00:00-04:00,18207.970703125,18281.130859375,18170.419921875,18271.859375,6475790000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-26 00:00:00-04:00,18217.330078125,18236.55078125,17837.259765625,17899.01953125,9091510000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-27 00:00:00-04:00,17811.240234375,17988.01953125,17743.80078125,17804.029296875,8002470000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-28 00:00:00-04:00,17722.08984375,17763.279296875,17283.060546875,17322.990234375,7015410000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-03-31 00:00:00-04:00,17045.439453125,17334.98046875,16854.369140625,17299.2890625,8122180000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-01 00:00:00-04:00,17221.55078125,17506.58984375,17149.359375,17449.890625,7756540000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-02 00:00:00-04:00,17207.009765625,17716.51953125,17181.26953125,17601.05078125,9126630000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-03 00:00:00-04:00,16790.529296875,16889.33984375,16533.0390625,16550.609375,9461330000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-04 00:00:00-04:00,16045.599609375,16128.16015625,15575.6796875,15587.7900390625,11038180000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-07 00:00:00-04:00,14978.0302734375,16292.2802734375,14784.0302734375,15603.259765625,12483580000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-08 00:00:00-04:00,16181.0400390625,16316.509765625,15053.3896484375,15267.91015625,10496650000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-09 00:00:00-04:00,15295.4404296875,17202.939453125,15270.2802734375,17124.970703125,13479740000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-10 00:00:00-04:00,16635.44921875,16712.369140625,15894.26953125,16387.310546875,11861670000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-11 00:00:00-04:00,16358.5302734375,16753.41015625,16228.0400390625,16724.4609375,9444890000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-14 00:00:00-04:00,17120.439453125,17136.560546875,16661.259765625,16831.48046875,9667260000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-15 00:00:00-04:00,16842.390625,16979.9609375,16753.220703125,16823.169921875,7483050000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-16 00:00:00-04:00,16499.689453125,16600.369140625,16066.4599609375,16307.16015625,7909190000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-17 00:00:00-04:00,16399.970703125,16408.509765625,16181.169921875,16286.4501953125,7046290000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-21 00:00:00-04:00,16052.759765625,16066.7900390625,15685.330078125,15870.900390625,6678730000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-22 00:00:00-04:00,16079.9404296875,16410.560546875,16038.73046875,16300.419921875,6981900000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-23 00:00:00-04:00,16880.2890625,17029.859375,16642.66015625,16708.05078125,8564870000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-24 00:00:00-04:00,16754.759765625,17174.349609375,16744.970703125,17166.0390625,7607400000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-25 00:00:00-04:00,17182.109375,17404.490234375,17110.720703125,17382.939453125,7412930000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-28 00:00:00-04:00,17390.9296875,17467.349609375,17128.7109375,17366.130859375,10313290000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-29 00:00:00-04:00,17270.759765625,17500.419921875,17256.19921875,17461.3203125,13001930000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-04-30 00:00:00-04:00,17099.98046875,17483.8203125,16959.529296875,17446.33984375,8595330000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-01 00:00:00-04:00,17793.140625,17922.830078125,17688.109375,17710.740234375,8409690000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-02 00:00:00-04:00,17868.759765625,18048.830078125,17812.0390625,17977.73046875,8180190000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-05 00:00:00-04:00,17817.009765625,17965.640625,17792.080078125,17844.240234375,7075320000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-06 00:00:00-04:00,17623.2109375,17830.349609375,17592.880859375,17689.66015625,6958220000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-07 00:00:00-04:00,17706.830078125,17820.2890625,17503.009765625,17738.16015625,7977870000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-08 00:00:00-04:00,17920.150390625,18096.0,17776.0,17928.140625,8500390000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-09 00:00:00-04:00,18022.55078125,18068.900390625,17853.83984375,17928.919921875,8835140000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-12 00:00:00-04:00,18674.560546875,18710.220703125,18472.7109375,18708.33984375,10717670000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-13 00:00:00-04:00,18761.23046875,19065.9609375,18745.5,19010.08984375,9242230000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-14 00:00:00-04:00,19074.720703125,19174.55078125,19023.609375,19146.810546875,11744820000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-15 00:00:00-04:00,19031.240234375,19207.220703125,18967.779296875,19112.3203125,10546350000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-16 00:00:00-04:00,19151.5390625,19213.419921875,19038.48046875,19211.099609375,10509820000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-19 00:00:00-04:00,18937.419921875,19227.220703125,18937.419921875,19215.4609375,13080030000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-20 00:00:00-04:00,19132.060546875,19186.689453125,19015.630859375,19142.7109375,9047100000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-21 00:00:00-04:00,19002.939453125,19241.41015625,18799.19921875,18872.640625,11112460000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-22 00:00:00-04:00,18888.05078125,19061.109375,18840.33984375,18925.740234375,8289710000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-23 00:00:00-04:00,18622.380859375,18841.51953125,18599.689453125,18737.2109375,8730370000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-27 00:00:00-04:00,19014.439453125,19210.94921875,18961.689453125,19199.16015625,93974540000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-28 00:00:00-04:00,19232.619140625,19276.830078125,19084.380859375,19100.939453125,8087530000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-29 00:00:00-04:00,19389.390625,19389.390625,19091.5390625,19175.869140625,11016850000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-05-30 00:00:00-04:00,19131.220703125,19157.779296875,18847.740234375,19113.76953125,9042260000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-02 00:00:00-04:00,19063.060546875,19252.7109375,18985.30078125,19242.609375,7779940000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-03 00:00:00-04:00,19288.66015625,19459.279296875,19224.69921875,19398.9609375,7990230000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-04 00:00:00-04:00,19434.939453125,19493.44921875,19359.08984375,19460.490234375,7695660000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-05 00:00:00-04:00,19518.19921875,19610.509765625,19226.220703125,19298.44921875,8782360000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-06 00:00:00-04:00,19526.990234375,19593.1796875,19464.83984375,19529.94921875,7291590000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-09 00:00:00-04:00,19573.140625,19637.560546875,19531.099609375,19591.240234375,9538700000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-10 00:00:00-04:00,19620.109375,19730.380859375,19539.08984375,19714.990234375,11221560000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-11 00:00:00-04:00,19779.359375,19800.4609375,19551.349609375,19615.880859375,10214190000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-12 00:00:00-04:00,19578.869140625,19690.609375,19553.560546875,19662.490234375,16308730000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-13 00:00:00-04:00,19450.9296875,19591.869140625,19367.419921875,19406.830078125,9001850000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-16 00:00:00-04:00,19550.75,19733.310546875,19550.75,19701.2109375,9619130000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-17 00:00:00-04:00,19627.080078125,19666.560546875,19485.439453125,19521.08984375,8519930000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-18 00:00:00-04:00,19526.919921875,19660.76953125,19489.560546875,19546.26953125,7818790000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-20 00:00:00-04:00,19639.41015625,19696.109375,19380.580078125,19447.41015625,9969140000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-23 00:00:00-04:00,19427.009765625,19643.69921875,19334.98046875,19630.970703125,9088000000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-24 00:00:00-04:00,19809.619140625,19946.720703125,19795.2890625,19912.529296875,8330090000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-25 00:00:00-04:00,20013.94921875,20052.779296875,19918.080078125,19973.55078125,8256120000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-26 00:00:00-04:00,20062.189453125,20187.150390625,19982.48046875,20167.91015625,8383380000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-27 00:00:00-04:00,20217.259765625,20311.509765625,20095.05078125,20273.4609375,10951070000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-06-30 00:00:00-04:00,20360.150390625,20418.310546875,20266.359375,20369.73046875,8220420000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-01 00:00:00-04:00,20290.609375,20339.05078125,20105.41015625,20202.890625,8631710000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-02 00:00:00-04:00,20184.369140625,20397.220703125,20181.740234375,20393.130859375,8378750000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-03 00:00:00-04:00,20497.66015625,20624.509765625,20480.220703125,20601.099609375,6177910000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-07 00:00:00-04:00,20490.55078125,20511.8203125,20323.01953125,20412.51953125,8345710000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-08 00:00:00-04:00,20466.9296875,20480.890625,20377.359375,20418.4609375,8437480000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-09 00:00:00-04:00,20522.08984375,20645.41015625,20486.380859375,20611.33984375,9978310000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-10 00:00:00-04:00,20636.48046875,20655.390625,20495.140625,20630.66015625,9781380000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-11 00:00:00-04:00,20562.880859375,20647.970703125,20509.75,20585.529296875,8135800000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-14 00:00:00-04:00,20592.560546875,20672.33984375,20492.630859375,20640.330078125,8010060000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-15 00:00:00-04:00,20822.759765625,20836.0390625,20670.580078125,20677.80078125,8399060000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-16 00:00:00-04:00,20717.810546875,20751.05078125,20507.060546875,20730.490234375,9056640000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-17 00:00:00-04:00,20760.3203125,20911.830078125,20735.55078125,20885.650390625,9994550000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-18 00:00:00-04:00,20959.5703125,20980.560546875,20846.119140625,20895.650390625,9354580000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-21 00:00:00-04:00,20960.330078125,21077.369140625,20957.439453125,20974.1796875,12046970000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-22 00:00:00-04:00,20982.2109375,20985.33984375,20750.900390625,20892.689453125,10583710000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-23 00:00:00-04:00,20966.470703125,21023.849609375,20870.669921875,21020.01953125,10972770000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-24 00:00:00-04:00,21083.8203125,21113.099609375,21001.6796875,21057.9609375,12741070000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-25 00:00:00-04:00,21059.939453125,21159.80078125,21036.849609375,21108.3203125,11028310000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-28 00:00:00-04:00,21176.400390625,21202.1796875,21122.119140625,21178.580078125,10612580000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-29 00:00:00-04:00,21286.720703125,21303.9609375,21081.689453125,21098.2890625,10040610000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-30 00:00:00-04:00,21140.400390625,21230.880859375,21016.919921875,21129.669921875,9311770000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-07-31 00:00:00-04:00,21457.48046875,21457.48046875,21078.669921875,21122.44921875,9917220000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-08-01 00:00:00-04:00,20830.640625,20865.630859375,20560.169921875,20650.130859375,9667420000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-08-04 00:00:00-04:00,20853.91015625,21055.240234375,20833.859375,21053.580078125,7355970000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-08-05 00:00:00-04:00,21092.099609375,21138.720703125,20893.2890625,20916.55078125,7982940000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-08-06 00:00:00-04:00,20955.220703125,21183.880859375,20937.490234375,21169.419921875,8580020000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-08-07 00:00:00-04:00,21325.009765625,21408.150390625,21090.05078125,21242.69921875,8979190000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-08-08 00:00:00-04:00,21316.369140625,21464.529296875,21284.970703125,21450.01953125,8669200000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-08-11 00:00:00-04:00,21459.650390625,21549.73046875,21346.619140625,21385.400390625,9099730000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-08-12 00:00:00-04:00,21507.439453125,21689.6796875,21386.25,21681.900390625,8382820000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-08-13 00:00:00-04:00,21764.55078125,21803.75,21645.140625,21713.140625,8763080000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-08-14 00:00:00-04:00,21649.2109375,21766.2890625,21627.130859375,21710.669921875,9110860000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-08-15 00:00:00-04:00,21709.33984375,21716.1796875,21567.4609375,21622.98046875,8158830000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-08-18 00:00:00-04:00,21616.8203125,21651.5,21559.330078125,21629.76953125,8260970000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-08-19 00:00:00-04:00,21607.44921875,21610.240234375,21277.7109375,21314.94921875,8461660000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-08-20 00:00:00-04:00,21269.669921875,21269.669921875,20905.990234375,21172.859375,7810310000,0.0,0.0,6783509000,8569665000,21803.75,14784.03,20658.521,19200.102,NIM,^IXIC
2025-08-21 00:00:00-04:00,21112.51953125,21198.759765625,21013.529296875,21100.310546875,6530580000,0.0,0.0,6871105000,8155897000,21803.75,14784.03,20921.973,19299.338,NIM,^IXIC
2025-08-22 00:00:00-04:00,21139.830078125,21545.4296875,21092.359375,21496.5390625,9401300000,0.0,0.0,6871105000,8155897000,21803.75,14784.03,20921.973,19299.338,NIM,^IXIC
2025-08-25 00:00:00-04:00,21466.470703125,21572.1796875,21400.08984375,21449.2890625,8443200000,0.0,0.0,6871105000,8155897000,21803.75,14784.03,20921.973,19299.338,NIM,^IXIC
2025-08-26 00:00:00-04:00,21443.630859375,21550.9296875,21389.099609375,21544.26953125,9087930000,0.0,0.0,6871105000,8155897000,21803.75,14784.03,20921.973,19299.338,NIM,^IXIC
2025-08-27 00:00:00-04:00,21526.330078125,21616.169921875,21476.30078125,21590.140625,8040510000,0.0,0.0,6871105000,8155897000,21803.75,14784.03,20921.973,19299.338,NIM,^IXIC
2025-08-28 00:00:00-04:00,21619.26953125,21742.4609375,21534.939453125,21705.16015625,7807080000,0.0,0.0,6871105000,8155897000,21803.75,14784.03,20921.973,19299.338,NIM,^IXIC
2025-08-29 00:00:00-04:00,21630.330078125,21631.150390625,21397.98046875,21455.55078125,7715430000,0.0,0.0,6871105000,8155897000,21803.75,14784.03,20921.973,19299.338,NIM,^IXIC
2025-09-02 00:00:00-04:00,21086.5703125,21293.689453125,21033.05078125,21279.630859375,8183410000,0.0,0.0,7254324000,8186303000,21878.812,14784.03,21066.39,19345.672,NIM,^IXIC
2025-09-03 00:00:00-04:00,21461.630859375,21553.98046875,21370.98046875,21497.73046875,7488290000,0.0,0.0,7254324000,8186303000,21878.812,14784.03,21066.39,19345.672,NIM,^IXIC
2025-09-04 00:00:00-04:00,21539.91015625,21711.9609375,21469.400390625,21707.689453125,7282150000,0.0,0.0,7254324000,8186303000,21878.812,14784.03,21066.39,19345.672,NIM,^IXIC
2025-09-05 00:00:00-04:00,21860.439453125,21878.810546875,21534.720703125,21700.390625,8413730000,0.0,0.0,7254324000,8186303000,21878.812,14784.03,21066.39,19345.672,NIM,^IXIC
